0.0,5.248903936758444e-17,9.672756560202754e-25,0.00010403909995157817,4.840710680493364e-09,6.125425542904229e-13,1.913896803709099e-13,0.4507288201720796,9.411841497346839e-09,0.8249768445087857,0.13562471882680008,0.0507159507977067,0.3191558426293442,0.0008610743110648458,0.8602388468621474,0.004770276420668755,0.07150466552747363,0.015521215338754163,0.35628456400667885,1.5489462103964652e-06,1.7066649212688816e-14,0.676275768438871,0.8577269365050976,0.004875279916188229,0.004414931344948355,0.004842278198243847,0.022874428569419996,0.07154046866499725,0.08655701493287248,0.12722064541322492,2.7080688113389695e-06
5.248903936758444e-17,0.0,1.4880507823152104e-14,2.384989516739925e-26,2.0591805010634797e-119,2.6902900351466973e-242,3.53118045602291e-135,0.5114503756192802,0.21846224054672966,0.36315599785250174,0.6489402607631309,0.0043177676698323035,0.6054231346843473,3.981078919666358e-08,0.3415595397556821,0.0030597454988349295,0.0006653477140762062,6.0919582740519404e-05,0.27391620399911876,5.960939412071615e-59,1.6351439100799697e-15,0.011292939258662317,0.11847109394906616,6.3336617207754165e-09,1.1597411164919345e-08,0.0020719932543338234,0.0694196348812973,0.0006388494892881812,0.0002422755241067918,0.0007588562947978333,1.9297394273702537e-06
9.672756560202754e-25,1.488050782315194e-14,0.0,1.778461210396966e-36,8.159761086712814e-09,7.854111342677007e-09,8.796238630878865e-15,6.229544702153212e-12,5.708607922191645e-09,0.010059553745331263,0.15784124805995695,0.31029141544402217,0.2752548289964826,0.01483376473418965,0.49355244324632774,0.7394192728942721,0.1938078336802322,0.6897136487144621,0.03083491834742678,4.8120418515531875e-05,1.9570511963485688e-19,0.4424023737884796,0.11552258815637774,0.04603793755850034,0.059528065633052706,0.7051811612697944,0.4985619064883551,0.19292350581787113,0.18354369700493328,0.47945218878554996,1.4944635025790905e-05
0.00010403909995157817,2.384989516739925e-26,1.7784612103970925e-36,0.0,5.6153546117024905e-21,5.134202209009693e-31,2.091104363974503e-15,2.1635773404508058e-13,0.0010454174408365455,0.03771408625223177,0.021621699112828827,0.34640854787233155,0.47088131073757145,0.016389137204479418,0.13136678310987243,0.660195551342128,0.8786760336475778,0.052481863897914635,0.010972060338682268,2.845550863882739e-15,0.42491726912920547,0.003998964662889328,0.0117959871408048,0.0092398780027076,0.007975195283451163,0.6519212157312588,0.26854277543163857,0.8810204779374025,0.9954842395996156,0.5695499923451025,0.7368547794749698
4.840710680493328e-09,2.0591805010634797e-119,8.159761086712753e-09,5.6153546117024905e-21,0.0,4.934513761483128e-107,6.235347037071989e-69,0.06336430579889166,0.5591898145802772,0.7254791546109831,0.4931123934926759,0.0006731106006671225,0.1526357284684645,2.9139972814666746e-08,0.8401004589218515,3.5218629875166547e-06,0.00020979075094200667,7.977143578697481e-08,0.0748365230469077,6.549132548076886e-96,2.174763961237349e-12,0.10782931822655469,0.36906272331906254,6.138584030408758e-05,0.00011745299084521377,3.3877893422882695e-06,0.0008282973682262492,0.00022307428607425722,0.0010081264914194841,0.005732393373869104,2.369502504478592e-08
6.125425542904229e-13,2.6902900351466973e-242,7.854111342677007e-09,5.134202209009693e-31,4.934513761483128e-107,0.0,1.6001573799612641e-164,0.47072876306276334,0.2590657428922042,0.017882829065066507,0.5772003904248868,0.008366050560707444,0.814763433896232,5.981726242068088e-07,0.24585264253891947,0.00040956473185169227,3.254531158431327e-05,5.685608018887356e-07,0.17797225294427108,4.108496172197816e-60,4.209776896667903e-09,0.0037421220578459377,0.14333550152920085,4.942911179118084e-13,2.5423245624231774e-12,0.0002517786725006123,0.041184657444465964,3.102976523554837e-05,1.3141223203570315e-05,0.00016397217590259514,0.0006279511800187423
1.913896803709099e-13,3.531180456023311e-135,8.796238630878803e-15,2.0911043639744426e-15,6.235347037071989e-69,1.6001573799616279e-164,0.0,7.975766839915599e-10,0.23770039353098596,3.97612510566913e-07,0.0006736045454142928,0.11446366841265658,0.22966164430322822,9.747969158605093e-05,0.030379499617439465,6.59600363744185e-05,7.560814188876826e-05,7.948850882486508e-07,0.13501823689043235,6.206283507611974e-39,2.6413437690665493e-10,0.00025295427705726033,0.03694892937998739,1.6350731319149748e-16,1.143820097789304e-14,3.899148250781869e-05,0.006604128916486656,7.114530017555028e-05,1.22701602888413e-05,7.069476634082174e-05,0.04346925822500834
0.4507288201720796,0.5114503756192799,6.229544702153212e-12,2.163577340450829e-13,0.06336430579889166,0.47072876306276334,7.975766839915657e-10,0.0,0.5712433154332541,3.5187648237944596e-12,7.984404849482003e-10,0.05151444380807211,0.00023423389719588847,0.05143672216717643,0.00304068905181833,0.19480696258499083,0.977455333821228,0.8038711825811375,0.8767990203221021,0.034577095601463756,0.36471707623217064,0.05356261711940682,0.011403123715661323,0.06805141140030856,0.2731752196683483,0.19382564265374388,0.14608074052764175,0.9850498607235895,0.799445078785503,0.40632626701841634,0.008591540851953766
9.411841497346839e-09,0.21846224054672966,5.708607922191645e-09,0.0010454174408365455,0.5591898145802772,0.2590657428922042,0.23770039353098596,0.5712433154332541,0.0,2.655074865582925e-17,1.692922888053581e-14,0.0003888268141153908,2.528137630587171e-06,3.0601031293731326e-05,0.0012209713196881212,0.0004202943830834371,0.024516077766350158,0.0025084786724173967,0.2500561744620055,0.14907288303669944,2.806680947033036e-16,1.6863416148855903e-06,0.0021905309156027937,0.0004344504579253183,0.00037358100462368067,0.00042998426505856023,0.004493304901674489,0.024534194855388068,0.032483995048002624,0.05709346179940105,3.5224328634442412e-09
0.8249768445087857,0.36315599785250174,0.01005955374533128,0.03771408625223177,0.7254791546109831,0.01788282906506655,3.9761251056691653e-07,3.518764823794498e-12,2.655074865582925e-17,0.0,1.2051154028047709e-70,0.6770190306004403,0.8803636610930646,0.08426364545767392,0.43586645856318906,0.1431781414492553,0.34884991244354613,0.20892077233645023,0.6312368000754229,0.7826199179914529,3.099155493429253e-05,0.47751665186909387,0.28774759182878007,0.14416477840098912,0.1397286684380804,0.1438562125110107,0.2372579421539503,0.3489106217853887,0.3729391223006735,0.4277255937439878,0.0029742237727300542
