id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,time_between_first_and_last_comment,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,inline_comments,effective_comments,average_time_between_comments,tests_run,tests_fail,tests_error,skipped_tests,self_merged_commits
5119,merged,0,3,0,3,426767,4,3,1,2257338,1425662,1,1425662,16,16,0,0,2628306,2,14,0,0,0,1,0,1,1,0.0,0,0,0,0,0
5080,merged,0,6,0,6,81106,8,7,1,1712666297,5.992310449541053e+307,0,5.992310449541053e+307,32,30,1,0,1724649.51,2,95,41,0,0,0,0,0,0,0.0,0,0,0,0,0
5036,merged,0,3,0,3,0.0,6,6,0,1988687.68,5.992310449541053e+307,0,5.992310449541053e+307,24,24,0,0,1990019.86,2,96,16,0,0,0,0,0,0,0.0,0,0,0,0,0
5091,merged,4,4,0,0,0.0,2,2,0,3370.4,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,3641779,2,64,0,0,0,0,0,0,0,0.0,0,0,0,0,0
5445,merged,0,7,0,7,0.0,2,2,0,2040051,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,421437259,2,276,314,0,0,0,0,0,0,0.0,0,0,0,0,0
5235,merged,2,5,0,3,0.0,3,2,1,4136.19,5.992310449541053e+307,0,5.992310449541053e+307,12,12,0,0,4887353,2,103,68,0,0,0,0,0,0,0.0,0,0,0,0,1
5468,merged,0,3,0,3,0.0,2,2,0,423380128,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,4646459104,2,18,1,0,0,0,0,0,0,0.0,0,0,0,0,0
5335,merged,0,1,0,1,0.0,2,2,0,274627,5.992310449541053e+307,0,5.992310449541053e+307,8,8,0,0,70899529,2,206,152,0,0,0,0,0,0,0.0,0,0,0,0,0
5495,merged,2,4,0,2,0.0,1,0,1,-147575,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,4048272026,2,301,0,0,0,0,0,0,0,0.0,0,0,0,0,0
4911,merged,0,0,0,0,0.0,1,1,0,-252187147,5.992310449541053e+307,0,5.992310449541053e+307,6,4,0,0,7946,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3
4910,merged,0,4,0,4,0.0,1,1,0,-71021,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,101577,1,2,39,0,0,0,0,0,0,0.0,0,0,0,0,1
4918,merged,0,2,0,2,0.0,1,1,0,-23631,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,406851,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2
5270,merged,0,1,0,1,0.0,1,1,0,-192545,5.992310449541053e+307,0,5.992310449541053e+307,4,4,0,0,7055379,2,1,85,0,0,0,0,0,0,0.0,0,0,0,0,0
