2.1202913126693342e-70,0.4360393061860772,0.7134314934864548,0.02385638454012203,0.004688747971299439,0.29509779510637363,0.6617803305191605,0.3566423718012234,0.9123750066839009,0.5135175214559262,0.6588256099510702,0.02385638454012203,0.16785065605707478,0.25899384668755,0.09882749436865453,0.25899384668755,0.9080067199021927
0.4360393061860772,9.370452282996513e-72,5.92984674080649e-05,0.13539783204480044,0.5343481438980291,0.44092977043352066,0.4876053580922842,0.2415556149931751,0.23808819021112182,0.7109339112535817,0.021917995604431025,0.10763948053753487,0.37262985714287855,0.7550744798287357,0.37148752330801116,0.7550744798287357,0.02303792633985164
0.7134314934864548,5.929846740806534e-05,0.0,0.527381484016602,0.11454155375602346,0.19563025127520067,0.6210837493665304,0.10408540420898776,0.18048075278195386,0.5471939212276025,0.008761788209444187,0.4975425762859198,0.6977300106368165,1.0,0.7765041244776084,1.0,0.02077505313643848
0.02385638454012203,0.13539783204480044,0.527381484016602,0.0,0.32568636117397143,0.8150137663563088,0.37008312228206786,0.1150926953369037,0.48764840681517607,0.5508918567399579,0.26691102733162064,0.0020831448404786904,0.3118243139003863,0.41714143714253127,0.4079930254159161,0.41714143714253127,0.204117240848877
0.00468874797129943,0.5343481438980291,0.11454155375602346,0.32568636117397143,9.370452282996513e-72,0.05283805175990636,1.0,0.23547522645638191,0.1719808954290421,1.0,0.2099861990947866,0.24165766844093217,0.1071974099154527,0.28576438798764536,0.06932028532225709,0.28576438798764536,0.3468608945043766
0.29509779510637363,0.44092977043352066,0.19563025127520067,0.8150137663563088,0.05283805175990636,0.0,0.10265689150980481,0.16221399660443694,0.15490867278667136,0.7748683183528398,0.686148624942867,0.4858495317280954,0.5504511300723705,0.3836864418729493,0.5306889908306136,0.3836864418729493,0.4676305564938851
0.6617803305191605,0.4876053580922842,0.6210837493665304,0.37008312228206786,1.0,0.10265689150980481,0.0,0.27439282081243244,0.5507867435161462,0.05434911129434681,0.28661617567906994,0.22286835013352002,0.7698749998921366,0.7698749998921366,0.5545252303435375,0.7698749998921366,0.339546221827991
0.35664237180122305,0.2415556149931751,0.10408540420898776,0.11509269533690361,0.2354752264563822,0.16221399660443694,0.27439282081243244,0.0,0.8622813432754961,0.08886766583346192,0.7024173569185655,0.5141658696190432,0.912652247614806,0.20070760783859248,0.6232888998246611,0.20070760783859248,0.6604656886404572
0.9123750066839009,0.23808819021112182,0.18048075278195386,0.48764840681517607,0.1719808954290421,0.1549086727866714,0.5507867435161462,0.8622813432754961,0.0,0.0825556635437045,0.12230658996007392,0.7776207859925836,0.061783740681257034,0.798403491701406,0.03999877428311748,0.798403491701406,0.028900053665860414
0.5135175214559262,0.7109339112535817,0.5471939212276025,0.5508918567399579,1.0,0.7748683183528398,0.05434911129434681,0.08886766583346206,0.0825556635437045,0.0,0.7048079531030196,0.9372661051596418,0.14275619048457336,0.4977608990986847,0.08598532166098669,0.4977608990986847,0.7056376331397023
0.6588256099510703,0.021917995604431025,0.008761788209444187,0.26691102733162114,0.20998619909478616,0.686148624942867,0.28661617567906966,0.7024173569185655,0.12230658996007392,0.7048079531030196,0.0,0.3808897595212771,0.9253277040258154,0.5063659142740856,0.7518367790644118,0.5063659142740856,0.02271930128559363
0.02385638454012203,0.10763948053753487,0.4975425762859198,0.0020831448404786904,0.24165766844093217,0.48584953172809553,0.22286835013352002,0.5141658696190432,0.7776207859925836,0.9372661051596418,0.3808897595212771,0.0,0.07095173447637536,0.8944269969053026,0.10157323663618575,0.8944269969053026,0.42999839435540077
0.16785065605707478,0.37262985714287855,0.6977300106368165,0.3118243139003863,0.1071974099154527,0.5504511300723705,0.7698749998921366,0.912652247614806,0.061783740681257034,0.14275619048457344,0.9253277040258154,0.07095173447637536,0.0,0.6500339654975799,2.4488608545989222e-06,0.6500339654975799,0.3167830323837988
0.25899384668755,0.7550744798287357,1.0,0.41714143714253127,0.28576438798764536,0.3836864418729493,0.7698749998921366,0.2007076078385924,0.798403491701406,0.4977608990986847,0.5063659142740855,0.8944269969053026,0.6500339654975799,0.0,0.7489532016128978,0.0,0.7667545351054831
0.09882749436865453,0.3714875233080114,0.7765041244776084,0.4079930254159161,0.06932028532225709,0.5306889908306136,0.5545252303435375,0.6232888998246611,0.03999877428311748,0.08598532166098669,0.7518367790644118,0.10157323663618575,2.4488608545989222e-06,0.7489532016128978,0.0,0.7489532016128978,0.31561236793916836
0.25899384668755,0.7550744798287357,1.0,0.41714143714253127,0.28576438798764536,0.3836864418729493,0.7698749998921366,0.2007076078385924,0.798403491701406,0.4977608990986847,0.5063659142740855,0.8944269969053026,0.6500339654975799,0.0,0.7489532016128978,0.0,0.7667545351054831
0.9080067199021927,0.02303792633985164,0.020775053136438452,0.20411724084887728,0.3468608945043766,0.4676305564938851,0.339546221827991,0.6604656886404572,0.028900053665860414,0.7056376331397025,0.02271930128559368,0.42999839435540077,0.3167830323837988,0.7667545351054831,0.31561236793916836,0.7667545351054831,0.0
