0.0,0.0,0.006954016570582233,0.002048932254145085,0.0025394759578122924,0.17309171789730066,0.5576263190385213,0.13318595949096104,0.5505168326655957,0.03179254959908644,0.16846970441862522,0.47136168054729377,0.5324810907508742,0.19250172511634367,0.682549753301109
0.0,0.0,0.006954016570582233,0.002048932254145085,0.0025394759578122924,0.17309171789730066,0.5576263190385213,0.13318595949096104,0.5505168326655957,0.03179254959908644,0.16846970441862522,0.47136168054729377,0.5324810907508742,0.19250172511634367,0.682549753301109
0.006954016570582233,0.006954016570582233,6.646897422032013e-64,0.07307911045961933,0.01495054387657749,0.3933547444166935,0.598939257394041,0.8276828935177832,0.6305360755569764,0.454986007954027,0.24428229408662638,0.9239332723098315,0.4670890543863402,0.8287173946974606,0.6712773933400765
0.002048932254145091,0.002048932254145091,0.07307911045961933,0.0,0.2285907333710097,0.01014531793715045,0.920428470938766,0.5059899331668596,0.22131062128639745,0.2946415181335998,0.025121342271885377,0.07734945626644252,0.42462828692952315,0.6620975008222054,0.33982343327031655
0.00253947595781229,0.00253947595781229,0.01495054387657749,0.2285907333710097,0.0,0.948114992177594,0.4123794929587944,0.06422096383248702,0.8673649577678036,0.008962317680410784,0.8615138163173962,0.6136675286424306,0.039945137610273664,0.07189195313300595,0.7155504634917548
0.17309171789730066,0.17309171789730066,0.3933547444166935,0.010145317937150431,0.948114992177594,0.0,0.7733544752602666,0.8935371295332748,0.29067125626297424,0.9716339358063,0.005287434535012866,0.003904355253697408,0.22660334321039322,0.9293620101414009,0.05904818478328223
0.5576263190385214,0.5576263190385214,0.598939257394041,0.920428470938766,0.4123794929587944,0.7733544752602666,0.0,0.0017969880957198763,0.22131062128639745,0.01635861329438584,0.8756778043401067,0.47750221419814587,0.26997192447040097,0.0029648278410478743,0.1708317028853922
0.13318595949096113,0.13318595949096113,0.8276828935177832,0.5059899331668596,0.06422096383248702,0.8935371295332748,0.0017969880957198763,0.0,0.11883363334892706,2.99973021991822e-05,0.8803129336209681,0.9234691659941194,0.2186166141125521,1.49896565022869e-06,0.5771723538003111
0.5505168326655957,0.5505168326655957,0.6305360755569764,0.22131062128639753,0.8673649577678035,0.29067125626297424,0.22131062128639753,0.11883363334892706,6.646897422032013e-64,0.24255674651066564,0.8734948923712951,0.34659350708733416,0.12150291881711318,0.12150291881711318,0.6251604278599963
0.03179254959908644,0.03179254959908644,0.454986007954027,0.2946415181335998,0.008962317680410784,0.9716339358063,0.016358613294385822,2.999730219918198e-05,0.24255674651066564,0.0,0.9203184602756675,0.9237022777832663,0.1482304153537173,0.0001795302177889845,0.6329810244022378
0.16846970441862522,0.16846970441862522,0.24428229408662638,0.025121342271885377,0.8615138163173962,0.005287434535012866,0.8756778043401067,0.8803129336209681,0.8734948923712951,0.9203184602756675,6.646897422032013e-64,0.001052825793366541,0.5795840000000001,0.7009318849100584,0.01738531000782406
0.471361680547294,0.471361680547294,0.9239332723098315,0.07734945626644252,0.6136675286424306,0.0039043552536974155,0.47750221419814587,0.9234691659941194,0.34659350708733416,0.9237022777832663,0.001052825793366539,0.0,0.27468613028809447,0.9239332723098315,0.0006897924370003265
0.5324810907508742,0.5324810907508742,0.4670890543863402,0.42462828692952315,0.039945137610273664,0.22660334321039322,0.26997192447040097,0.2186166141125521,0.12150291881711318,0.1482304153537173,0.5795840000000001,0.27468613028809447,6.646897422032013e-64,0.186904810349332,0.919331271845734
0.19250172511634367,0.19250172511634367,0.8287173946974606,0.6620975008222054,0.07189195313300589,0.9293620101414009,0.0029648278410478817,1.4989656502287172e-06,0.12150291881711318,0.0001795302177889845,0.7009318849100584,0.9239332723098315,0.186904810349332,6.646897422032013e-64,0.683842812890721
0.682549753301109,0.682549753301109,0.6712773933400765,0.33982343327031655,0.7155504634917549,0.05904818478328223,0.17083170288539226,0.5771723538003112,0.6251604278599964,0.6329810244022378,0.01738531000782406,0.0006897924370003296,0.919331271845734,0.683842812890721,0.0
